gene,cell_type,log2fc,pval,padj
KMT2E,TRAM-4,2.6676086324013135,0.22413502938870145,0.960451064784517
CDHR3,TRAM-4,3.5982593233346143,0.20649169336861262,0.960451064784517
NAMPT,TRAM-4,2.1210801746133003,0.34711538461538466,0.960451064784517
LRRN3,TRAM-4,1.2801079191927351,0.6169667038066502,0.960451064784517
MDFIC,TRAM-4,2.984229166162417,0.2031644278491489,0.960451064784517
CAV1,TRAM-4,2.265894059973034,0.4335228423842953,0.960451064784517
CCDC136,TRAM-4,0.9652345818393233,0.6769173188047828,0.960451064784517
SMKR1,TRAM-4,3.5680063598296154,0.1508867859327895,0.960451064784517
CPA5,TRAM-4,0.2125446353801006,0.9290127047257105,0.9730863032642807
AC016831.7,TRAM-4,1.2075954194083673,0.5660097977616643,0.960451064784517
AC016831.1,TRAM-4,1.7333239556128073,0.4131696221495359,0.960451064784517
AC016831.5,TRAM-4,2.0704688393158657,0.3229019698216081,0.960451064784517
LINC-PINT,TRAM-4,2.215270524944422,0.31389055684175515,0.960451064784517
PLXNA4,TRAM-4,0.5618788876081148,0.7938709848985264,0.960451064784517
ZC3HAV1L,TRAM-4,1.1081925356813664,0.7721542885849799,0.960451064784517
SLC37A3,TRAM-4,-1.2584616760439697,0.46713728417838507,0.960451064784517
RAB19,TRAM-4,0.2125446353801006,0.9290127047257105,0.9730863032642807
CLEC5A,TRAM-4,2.7154917737320274,0.3719598654177346,0.960451064784517
TRBV2,TRAM-4,1.4573483041368083,0.6172154880226919,0.960451064784517
TRBV3-1,TRAM-4,2.0057136511943936,0.516925562663427,0.960451064784517
TRBV4-1,TRAM-4,1.3714482307311608,0.5636691026199534,0.960451064784517
TRBV5-1,TRAM-4,2.1673783193319656,0.4959744515415363,0.960451064784517
TRBV6-1,TRAM-4,1.2801079191927351,0.589415983258802,0.960451064784517
TRBV4-2,TRAM-4,1.2801079191927351,0.6169667038066502,0.960451064784517
TRBV6-2,TRAM-4,1.615177113768164,0.5903671640799841,0.960451064784517
TRBV7-2,TRAM-4,3.1745822748777925,0.25406182832478896,0.960451064784517
TRBV7-3,TRAM-4,2.7268398650131007,0.24499391794757386,0.960451064784517
TRBV9,TRAM-4,0.4684247120258686,0.9297282440394329,0.9734821038637003
TRBV10-1,TRAM-4,0.39775950784700825,0.8489359988805478,0.960451064784517
TRBV11-1,TRAM-4,0.39775950784700825,0.8489359988805478,0.960451064784517
TRBV11-2,TRAM-4,0.5618788876081148,0.7938709848985264,0.960451064784517
TRBV6-5,TRAM-4,1.4573483041368083,0.6173456108255263,0.960451064784517
TRBV7-4,TRAM-4,0.2125446353801006,0.9290127047257105,0.9730863032642807
TRBV5-4,TRAM-4,0.2125446353801006,0.9290127047257105,0.9730863032642807
TRBV6-6,TRAM-4,1.2801079191927351,0.6772479871577061,0.960451064784517
TRBV5-5,TRAM-4,0.5618788876081148,0.7938709848985264,0.960451064784517
TRBV7-6,TRAM-4,1.182591413278473,0.645909928361869,0.960451064784517
TRBV5-6,TRAM-4,1.2801079191927351,0.6460845179444324,0.960451064784517
TRBV7-7,TRAM-4,0.2125446353801006,0.9290127047257105,0.9730863032642807
TRBV7-9,TRAM-4,2.4020984435713455,0.5402044112119181,0.960451064784517
TRBV13,TRAM-4,1.4573483041368083,0.7939209619304751,0.960451064784517
TRBV10-3,TRAM-4,0.7092206036833019,0.7494383054591964,0.960451064784517
TRBV11-3,TRAM-4,0.5618788876081148,0.8489542185262681,0.960451064784517
TRBV12-3,TRAM-4,0.5618788876081148,0.7938709848985264,0.960451064784517
TRBV12-4,TRAM-4,0.7092206036833019,0.7494383054591964,0.960451064784517
TRBV12-5,TRAM-4,0.39775950784700825,0.8489359988805478,0.960451064784517
TRBV14,TRAM-4,1.078002512001273,0.6456475598712546,0.960451064784517
TRBV15,TRAM-4,0.2125446353801006,0.9290127047257105,0.9730863032642807
TRBV16,TRAM-4,0.39775950784700825,0.8489359988805478,0.960451064784517
TRBV18,TRAM-4,0.39775950784700825,0.9290127047257105,0.9730863032642807
TRBV19,TRAM-4,1.886906221154364,0.6462837336793261,0.960451064784517
TRBV20-1,TRAM-4,2.968163912877995,0.34619866277851985,0.960451064784517
TRBV21-1,TRAM-4,0.39775950784700825,0.8489359988805478,0.960451064784517
TRBV24-1,TRAM-4,0.2125446353801006,0.9290127047257105,0.9730863032642807
TRBV25-1,TRAM-4,0.5618788876081148,0.7938709848985264,0.960451064784517
TRBV27,TRAM-4,1.7574296967259218,0.6462090671255998,0.960451064784517
TRBV28,TRAM-4,1.4573483041368083,0.6773139992464449,0.960451064784517
TRBV29-1,TRAM-4,1.2801079191927351,0.711364195025991,0.960451064784517
TRBC1,TRAM-4,0.6441059854711135,0.5226350644688063,0.960451064784517
TRBC2,TRAM-4,4.846883286244242,0.24700193889515287,0.960451064784517
TRBV30,TRAM-4,1.5384199147841258,0.5903333066336522,0.960451064784517
FAM131B,TRAM-4,3.234608371046087,0.24390301078147436,0.960451064784517
EPHA1,TRAM-4,0.9652345818393232,0.8096666858538717,0.960451064784517
EPHA1-AS1,TRAM-4,1.541624785920947,0.6342923024996558,0.960451064784517
TCAF2,TRAM-4,0.21870737452859182,0.9038576360866064,0.9730863032642807
AC073111.4,TRAM-4,2.536447672452521,0.21655720976673065,0.960451064784517
GIMAP7,TRAM-4,2.0579408290999277,0.23143734604337363,0.960451064784517
GIMAP4,TRAM-4,3.0410830484574474,0.19000613979155812,0.960451064784517
GIMAP1,TRAM-4,2.7222394923140723,0.21697944929061552,0.960451064784517
GIMAP5,TRAM-4,2.101566408650902,0.3140757128617452,0.960451064784517
TMEM176B,TRAM-4,1.817594350383461,0.8344921851082197,0.960451064784517
TMEM176A,TRAM-4,1.6558521242432633,0.8942251595230798,0.9730863032642807
AOC1,TRAM-4,0.39775950784700825,0.8489359988805478,0.960451064784517
ATG9B,TRAM-4,2.908416449839479,0.31377001424052775,0.960451064784517
WDR86,TRAM-4,4.168652222320599,0.18716673202809375,0.960451064784517
WDR86-AS1,TRAM-4,0.7092206036833019,0.7494383054591964,0.960451064784517
INSIG1,TRAM-4,2.938016202609444,0.18363633161060622,0.960451064784517
PTPRN2,TRAM-4,0.2611248158251624,0.6559183044271846,0.960451064784517
VIPR2,TRAM-4,0.39775950784700825,0.8489359988805478,0.960451064784517
DEFB1,TRAM-4,2.9866364179493328,0.2314577419200161,0.960451064784517
XKR6,TRAM-4,1.8962740458623353,0.4811896478847937,0.960451064784517
AF131215.6,TRAM-4,1.3965174113080459,0.7442907288417159,0.960451064784517
BLK,TRAM-4,1.3199639080068484,0.8912910915072803,0.9730863032642807
AC145124.1,TRAM-4,2.421532712790439,0.28644517503056255,0.960451064784517
MICU3,TRAM-4,3.5186702522770426,0.19546872989156083,0.960451064784517
CSGALNACT1,TRAM-4,-1.5725253974829336,0.2549299594877341,0.960451064784517
LPL,TRAM-4,3.3434754657220767,0.15429519820120513,0.960451064784517
LZTS1,TRAM-4,0.2125446353801006,0.9290127047257105,0.9730863032642807
DMTN,TRAM-4,0.0,0.4433341184248035,0.960451064784517
SFTPC,TRAM-4,3.972303643238919,0.18510671776092313,0.960451064784517
EGR3,TRAM-4,0.42466620047662057,0.9841008859746181,0.998564589163526
SLC25A37,TRAM-4,1.0609357995122413,0.7181839305358788,0.960451064784517
ADAM28,TRAM-4,4.722292529787352,0.11298050115430804,0.960451064784517
AC120193.1,TRAM-4,0.7092206036833019,0.7939209619304751,0.960451064784517
EPHX2,TRAM-4,5.153933981586356,0.08887279270076907,0.960451064784517
CLU,TRAM-4,0.5189383653911601,0.9048804705911611,0.9730863032642807
NUGGC,TRAM-4,0.8428990389152711,0.7111380838024175,0.960451064784517
FZD3,TRAM-4,2.780943291226808,0.39742296579183023,0.960451064784517
DUSP4,TRAM-4,-1.8798674218419718,0.4517938750222774,0.960451064784517
LINC02099,TRAM-4,-1.9902189792074145,0.29842215027042984,0.960451064784517
AC044849.1,TRAM-4,2.6517730671897715,0.3225468566875166,0.960451064784517
IDO1,TRAM-4,3.7759368256790387,0.17513841414718,0.960451064784517
AC103724.3,TRAM-4,0.8744691179161412,0.8350556969193959,0.960451064784517
CEBPD,TRAM-4,1.0002489251822337,0.780769230769231,0.960451064784517
TOX,TRAM-4,0.8534993440690177,0.8989024736083804,0.9730863032642807
AC090152.1,TRAM-4,2.4447848426728958,0.39682876722035876,0.960451064784517
AC022182.1,TRAM-4,1.2801079191927351,0.589415983258802,0.960451064784517
PDE7A,TRAM-4,2.0798315053068817,0.351978033116228,0.960451064784517
ADHFE1,TRAM-4,0.5179853522665581,0.893825328267888,0.9730863032642807
MYBL1,TRAM-4,0.7385501028821981,0.8623457903063989,0.9687697372719599
SNHG6,TRAM-4,2.489341069854211,0.23076923076923084,0.960451064784517
SLCO5A1,TRAM-4,-2.3724178653410553,0.00013923469854471536,0.06841064855163682
LACTB2-AS1,TRAM-4,2.0662031159161085,0.47662943312589456,0.960451064784517
MSC-AS1,TRAM-4,-2.174840491856429,0.17370600937609593,0.960451064784517
MSC,TRAM-4,-2.0879833879061365,0.08331473755366883,0.960451064784517
ZNF704,TRAM-4,1.2240272034273936,0.628112597931799,0.960451064784517
PAG1,TRAM-4,3.110703587557264,0.16557882613211117,0.960451064784517
FABP5,TRAM-4,2.548663246687081,0.3653846153846154,0.960451064784517
FABP4,TRAM-4,3.566173606324986,0.16250000000000003,0.960451064784517
E2F5,TRAM-4,2.0481972929662193,0.253374177473362,0.960451064784517
CA2,TRAM-4,3.169831502087718,0.3140598478583073,0.960451064784517
GEM,TRAM-4,1.2801079191927351,0.6460845179444324,0.960451064784517
LAPTM4B,TRAM-4,-0.2937220832443229,0.42008674125085965,0.960451064784517
RNF19A,TRAM-4,3.2608560295768254,0.18999161681754606,0.960451064784517
NCALD,TRAM-4,2.526545814495834,0.4522435396246819,0.960451064784517
FZD6,TRAM-4,2.8460873165463183,0.3130049627578929,0.960451064784517
CTHRC1,TRAM-4,1.9475325801058643,0.4522435396246819,0.960451064784517
TNFRSF11B,TRAM-4,0.39775950784700825,0.8489359988805478,0.960451064784517
MTSS1,TRAM-4,-1.6169671314585699,0.5014229130047595,0.960451064784517
AC016074.2,TRAM-4,1.6880559936852595,0.5649722359930678,0.960451064784517
LINC00861,TRAM-4,4.021310506245412,0.2585015729289255,0.960451064784517
LRATD2,TRAM-4,2.623517953400501,0.20853681801524038,0.960451064784517
PCAT1,TRAM-4,4.392317422778761,0.12761734132138317,0.960451064784517
LINC00824,TRAM-4,0.11979451253471468,0.471053233793732,0.960451064784517
TMEM71,TRAM-4,0.17641283834934868,0.8627515097787163,0.9687697372719599
PTP4A3,TRAM-4,1.3640535705600392,0.7428604166060464,0.960451064784517
ADGRB1,TRAM-4,3.3937706538670263,0.16675112002854964,0.960451064784517
LYPD2,TRAM-4,1.5384199147841258,0.5645391493649121,0.960451064784517
EEF1D,TRAM-4,2.3198906314528145,0.3653846153846154,0.960451064784517
PLEC,TRAM-4,2.93590159588005,0.23076923076923084,0.960451064784517
KANK1,TRAM-4,1.850327422584137,0.48751354963220117,0.960451064784517
RFX3-AS1,TRAM-4,2.2396863449075495,0.32305646048290804,0.960451064784517
RLN2,TRAM-4,0.9652345818393233,0.7112794655011467,0.960451064784517
RLN1,TRAM-4,1.078002512001273,0.6771158415224914,0.960451064784517
PSIP1,TRAM-4,2.8561785887407636,0.20315949078740336,0.960451064784517
PLIN2,TRAM-4,1.9075991763521438,0.38461538461538464,0.960451064784517
MLLT3,TRAM-4,4.012183249402492,0.11912680650212841,0.960451064784517
C9orf24,TRAM-4,2.3284968454098944,0.21444754131415023,0.960451064784517
ENHO,TRAM-4,2.712718047919529,0.4349928930682164,0.960451064784517
CCL19,TRAM-4,1.5384199147841258,0.5903333066336522,0.960451064784517
SIT1,TRAM-4,2.9787661655607804,0.1691693806158967,0.960451064784517
RMRP,TRAM-4,2.329920885640893,0.27876975647154667,0.960451064784517
TPM2,TRAM-4,2.5265458144958344,0.2688994580208791,0.960451064784517
AL133410.1,TRAM-4,4.043468573189812,0.10088358091780351,0.960451064784517
PAX5,TRAM-4,3.305808429524085,0.3988387866975823,0.960451064784517
PSAT1,TRAM-4,1.6742347635240926,0.7455416974605897,0.960451064784517
NTRK2,TRAM-4,0.39775950784700825,0.8489359988805478,0.960451064784517
CTSL,TRAM-4,1.5749069482318585,0.4140848073370753,0.960451064784517
S1PR3,TRAM-4,2.0616390657923858,0.47451427270142965,0.960451064784517
CKS2,TRAM-4,2.6555638493405263,0.21692418855848172,0.960451064784517
SEMA4D,TRAM-4,2.817199377070334,0.18997709323300893,0.960451064784517
AL606807.1,TRAM-4,-1.6113741315519519,0.3396520995887403,0.960451064784517
AL158071.4,TRAM-4,1.7574296967259218,0.4723035139984406,0.960451064784517
AL158071.3,TRAM-4,-0.22685206952714787,0.479402959985779,0.960451064784517
FBP1,TRAM-4,3.3701325365510133,0.2163461538461539,0.960451064784517
PTCH1,TRAM-4,3.752057577676461,0.23799904690327434,0.960451064784517
LINC00092,TRAM-4,2.3242162714826327,0.4749409680435427,0.960451064784517
AL133477.2,TRAM-4,1.7595447755989486,0.37695425318887976,0.960451064784517
AL590705.1,TRAM-4,1.645991934118716,0.5738090572484758,0.960451064784517
NR4A3,TRAM-4,1.1225804727159343,1.0,1.0
PALM2-AKAP2,TRAM-4,2.0248206876898833,0.7465014908310261,0.960451064784517
BSPRY,TRAM-4,4.413963665927525,0.24645601115373073,0.960451064784517
AKNA,TRAM-4,2.111591385392547,0.33267542980496356,0.960451064784517
WHRN,TRAM-4,0.12775554719837268,0.708713727981598,0.960451064784517
TNFSF15,TRAM-4,0.6251096489794238,0.7829648839155354,0.960451064784517
DEC1,TRAM-4,-0.7613425243007681,0.32531587577887,0.960451064784517
TNFSF8,TRAM-4,0.5249083817645295,0.7747111816914282,0.960451064784517
TRAF1,TRAM-4,3.1147564104896834,0.12728844595759764,0.960451064784517
GSN,TRAM-4,3.025236659458772,0.19000613979155812,0.960451064784517
DAB2IP,TRAM-4,4.997851533421423,0.14731433101563413,0.960451064784517
CFAP157,TRAM-4,3.1851114052569884,0.25581405472014995,0.960451064784517
TTC16,TRAM-4,0.7092206036833019,0.7939209619304751,0.960451064784517
FAM102A,TRAM-4,2.937635602386531,0.18956049081531667,0.960451064784517
LCN2,TRAM-4,0.05614307803753392,0.6910584520931736,0.960451064784517
SPTAN1,TRAM-4,2.6936902332838217,0.2314577419200161,0.960451064784517
AL391056.1,TRAM-4,0.9652345818393233,0.7112794655011467,0.960451064784517
USP20,TRAM-4,2.6861901132370987,0.2705017113412025,0.960451064784517
NCS1,TRAM-4,1.3714482307311608,0.5636691026199534,0.960451064784517
DBH-AS1,TRAM-4,0.9652345818393233,0.7112794655011467,0.960451064784517
SARDH,TRAM-4,3.4594316186372973,0.3159853567670775,0.960451064784517
FCN1,TRAM-4,3.2625538036052366,0.3519622440528535,0.960451064784517
GPSM1,TRAM-4,1.2563397532597855,0.6416504235136533,0.960451064784517
SNHG7,TRAM-4,1.9116257250153863,0.2789641887554183,0.960451064784517
PTGDS,TRAM-4,2.4020984435713455,0.540871035865735,0.960451064784517
LCNL1,TRAM-4,0.7092206036833019,0.7494383054591964,0.960451064784517
PAXX,TRAM-4,2.6180267695625483,0.24615384615384622,0.960451064784517
CLIC3,TRAM-4,3.5599384770386795,0.24431942519275474,0.960451064784517
ABCA2,TRAM-4,3.3089833758778466,0.1238274822302087,0.960451064784517
FUT7,TRAM-4,2.9851341392770285,0.19117416093217676,0.960451064784517
NPDC1,TRAM-4,-0.765391628953913,0.5357515842491085,0.960451064784517
LRRC26,TRAM-4,1.182591413278473,0.616634237960575,0.960451064784517
NRARP,TRAM-4,3.5982593233346143,0.24511214234427825,0.960451064784517
ADARB2,TRAM-4,0.9652345818393233,0.6769173188047828,0.960451064784517
KLF6,TRAM-4,2.389497049517408,0.27896944168788074,0.960451064784517
IL2RA,TRAM-4,2.7819841216888705,0.44219839275728823,0.960451064784517
PRKCQ,TRAM-4,4.976189038728931,0.129537888674319,0.960451064784517
PRKCQ-AS1,TRAM-4,1.7924792240956358,0.5403692094345118,0.960451064784517
AL392086.3,TRAM-4,4.854818922539217,0.11227017032257364,0.960451064784517
GATA3,TRAM-4,3.672673054808443,0.16549560630859272,0.960451064784517
CELF2,TRAM-4,1.9360808321161807,0.37201734873675185,0.960451064784517
NMT2,TRAM-4,1.6725434997812807,0.41373252162314245,0.960451064784517
CUBN,TRAM-4,4.42466620047662,0.13683899210793585,0.960451064784517
ST8SIA6,TRAM-4,0.9652345818393233,0.6769173188047828,0.960451064784517
MRC1,TRAM-4,2.458544300814443,0.26244769778627197,0.960451064784517
NEBL,TRAM-4,3.4171827711104004,0.24450501527030455,0.960451064784517
ZEB1-AS1,TRAM-4,0.2125446353801006,0.9290127047257105,0.9730863032642807
ZEB1,TRAM-4,2.8460873165463183,0.33024811603668236,0.960451064784517
EPC1,TRAM-4,2.5642299032224964,0.2961636356905587,0.960451064784517
IATPR,TRAM-4,0.2125446353801006,0.9290127047257105,0.9730863032642807
CREM,TRAM-4,1.5035166592736535,0.4587850080352578,0.960451064784517
AL022345.4,TRAM-4,1.4653960846237684,0.39015489617925636,0.960451064784517
ZNF239,TRAM-4,1.728928275100788,0.5119873889152693,0.960451064784517
MSMB,TRAM-4,3.9928259671122643,0.1953077370615225,0.960451064784517
ASAH2B,TRAM-4,3.159711188580313,0.3007368384802469,0.960451064784517
ANK3,TRAM-4,3.9152628931486357,0.1353113537926204,0.960451064784517
CDK1,TRAM-4,2.4775729601109453,0.21567570512266088,0.960451064784517
ARID5B,TRAM-4,0.8672683206671516,0.6760260982412569,0.960451064784517
RTKN2,TRAM-4,0.0923936043068946,0.6116044445938719,0.960451064784517
TET1,TRAM-4,5.570096639998185,0.10632372891843382,0.960451064784517
SRGN,TRAM-4,2.493291506977876,0.2615384615384616,0.960451064784517
HKDC1,TRAM-4,1.4573483041368083,0.5641591413664847,0.960451064784517
PRF1,TRAM-4,0.4060129344808613,0.934802832382365,0.9773905190812278
SPOCK2,TRAM-4,1.5708997881795286,0.7429551227635641,0.960451064784517
DDIT4,TRAM-4,2.626097250320714,0.35200960792969394,0.960451064784517
SFTPA2,TRAM-4,2.2174769309223312,0.5182407118078807,0.960451064784517
CDHR1,TRAM-4,0.2125446353801006,0.9290127047257105,0.9730863032642807
ADIRF,TRAM-4,-0.20069735023712917,0.8373960440067638,0.960451064784517
ANKRD22,TRAM-4,2.6261146073874575,0.30954969441191094,0.960451064784517
STAMBPL1,TRAM-4,2.3483066217106527,0.2765260644649149,0.960451064784517
CH25H,TRAM-4,0.24050471672098772,0.8045091340925956,0.960451064784517
IFIT2,TRAM-4,3.8260062601624907,0.1149170974259904,0.960451064784517
IFIT1,TRAM-4,4.438518761699738,0.08390939646843219,0.960451064784517
RBP4,TRAM-4,4.030980969798493,0.15000000000000002,0.960451064784517
HELLS,TRAM-4,4.055712820946608,0.10164959799000313,0.960451064784517
ENTPD1,TRAM-4,2.561892689009984,0.28745854803047943,0.960451064784517
SCD,TRAM-4,3.8601489801424806,0.10576923076923075,0.960451064784517
OGA,TRAM-4,2.3360838335176,0.24660410933448207,0.960451064784517
NFKB2,TRAM-4,1.1064188477088832,0.6483922872649992,0.960451064784517
DUSP5,TRAM-4,2.4891197198574004,0.3046675073458146,0.960451064784517
PDCD4,TRAM-4,2.975977589583343,0.20316936483641934,0.960451064784517
ADRB1,TRAM-4,0.8428990389152711,0.7111380838024175,0.960451064784517
AFAP1L2,TRAM-4,1.182591413278473,0.616634237960575,0.960451064784517
ABLIM1,TRAM-4,3.0255350921071376,0.34663006229855253,0.960451064784517
GRK5,TRAM-4,3.6792566683386854,0.08695691489481222,0.960451064784517
HTRA1,TRAM-4,-1.2527660703799668,0.3581749579168404,0.960451064784517
CHST15,TRAM-4,-2.1049695596015425,0.542125605896435,0.960451064784517
PTPRE,TRAM-4,2.0500767550962418,0.4473968122246814,0.960451064784517
MKI67,TRAM-4,5.574908836057233,0.10578214192353841,0.960451064784517
VENTX,TRAM-4,-0.5420561561061741,0.25676836019202653,0.960451064784517
ADAM8,TRAM-4,-0.4908556013686776,0.9540546195547417,0.982900476162627
CALY,TRAM-4,0.5618788876081148,0.7938709848985264,0.960451064784517
SCART1,TRAM-4,2.14597930581728,0.34801880941141194,0.960451064784517
NLRP6,TRAM-4,0.7092206036833019,0.7939209619304751,0.960451064784517
AC136475.3,TRAM-4,-2.584962500721156,3.32503465648038e-08,2.8006291906583316e-05
PGGHG,TRAM-4,2.5209372274030666,0.20277911331777743,0.960451064784517
IFITM2,TRAM-4,2.835987430361487,0.29618474679994666,0.960451064784517
IFITM1,TRAM-4,2.6854171615096987,0.23776596456899046,0.960451064784517
AC136475.1,TRAM-4,3.159711188580313,0.3630937935137655,0.960451064784517
IFITM3,TRAM-4,3.56382379996782,0.11634615384615384,0.960451064784517
ANO9,TRAM-4,1.886906221154364,0.5408502474119568,0.960451064784517
AP006284.1,TRAM-4,2.312738923432702,0.4345070714592685,0.960451064784517
IRF7,TRAM-4,3.592308884260617,0.09615384615384615,0.960451064784517
SCT,TRAM-4,0.8428990389152711,0.7495298659627745,0.960451064784517
EPS8L2,TRAM-4,3.888453347351842,0.23348616391078014,0.960451064784517
MUC5B,TRAM-4,2.1673783193319656,0.5181206829013348,0.960451064784517
LSP1,TRAM-4,2.9429084840265194,0.23076923076923084,0.960451064784517
H19,TRAM-4,0.2125446353801006,0.9290127047257105,0.9730863032642807
CDKN1C,TRAM-4,0.6435974499063446,0.7900297815479105,0.960451064784517
NAP1L4,TRAM-4,2.8475491507752864,0.18998677569053712,0.960451064784517
AC131971.1,TRAM-4,1.6195675463740933,0.5426558840911441,0.960451064784517
APBB1,TRAM-4,5.005000681058366,0.16659266759792712,0.960451064784517
RIC3,TRAM-4,3.4405267384121863,0.21661253558690063,0.960451064784517
WEE1,TRAM-4,1.801892230786979,0.378743480961802,0.960451064784517
ADM,TRAM-4,-1.5048754701649365,0.8626587858903318,0.9687697372719599
AMPD3,TRAM-4,0.4901657977410753,0.7024683195151804,0.960451064784517
MTRNR2L8,TRAM-4,8.599957606977402,0.17144148471674925,0.960451064784517
DKK3,TRAM-4,2.668378508908794,0.2862732456753109,0.960451064784517
SPON1,TRAM-4,0.5618788876081148,0.7938709848985264,0.960451064784517
RRAS2,TRAM-4,3.80750361518228,0.10556332582346634,0.960451064784517
CALCB,TRAM-4,0.01895815770388447,0.6692640914987082,0.960451064784517
AC006299.1,TRAM-4,3.653897132204062,0.22085555160724057,0.960451064784517
PRR5L,TRAM-4,3.385348858101995,0.18823469290994255,0.960451064784517
TSPAN18,TRAM-4,0.7092206036833019,0.7939209619304751,0.960451064784517
LINC02696,TRAM-4,0.39775950784700825,0.8489359988805478,0.960451064784517
LARGE2,TRAM-4,0.7092206036833019,0.7939209619304751,0.960451064784517
FNBP4,TRAM-4,2.513305408568621,0.29617419146540425,0.960451064784517
SLC43A1,TRAM-4,-1.3791820205896261,0.1708363983583927,0.960451064784517
SERPING1,TRAM-4,4.0687117488128735,0.07788461538461539,0.960451064784517
TCN1,TRAM-4,-0.019210603965834752,0.11707988196389295,0.960451064784517
MS4A6A,TRAM-4,2.6534577732419433,0.26244769778627197,0.960451064784517
MS4A4E,TRAM-4,2.034555012754903,0.42420424392111544,0.960451064784517
MS4A1,TRAM-4,1.2402739409001504,0.6402221101623082,0.960451064784517
MS4A8,TRAM-4,0.9652345818393233,0.6769173188047828,0.960451064784517
CD6,TRAM-4,2.928277378001696,0.24639751892748007,0.960451064784517
CD5,TRAM-4,3.5260037536061626,0.14241411338335505,0.960451064784517
BEST1,TRAM-4,1.6384052154010054,0.5559892875533362,0.960451064784517
SCGB1A1,TRAM-4,1.9875187694304584,0.4904472926760367,0.960451064784517
AHNAK,TRAM-4,2.106786072872056,0.3288461538461539,0.960451064784517
PLAAT4,TRAM-4,3.9346891602051017,0.10576923076923075,0.960451064784517
PLAAT2,TRAM-4,1.9475325801058643,0.47365779427711463,0.960451064784517
NEAT1,TRAM-4,1.3700481798137356,0.576923076923077,0.960451064784517
MALAT1,TRAM-4,2.491830275069035,0.23076923076923084,0.960451064784517
CTSW,TRAM-4,5.311628155246148,0.04610865797964431,0.960451064784517
CNIH2,TRAM-4,2.229734396677616,0.4761748181942054,0.960451064784517
TBC1D10C,TRAM-4,3.766324195746888,0.12692307692307692,0.960451064784517
CARNS1,TRAM-4,4.27892876502747,0.17615392164319899,0.960451064784517
PTPRCAP,TRAM-4,2.64110557875869,0.34408384902473055,0.960451064784517
ACY3,TRAM-4,1.078002512001273,0.7495298659627745,0.960451064784517
LINC02754,TRAM-4,1.078002512001273,0.6456475598712546,0.960451064784517
CCND1,TRAM-4,6.249433301119046,0.06829173286250896,0.960451064784517
AP002387.2,TRAM-4,2.879385016848847,0.2304618138816955,0.960451064784517
FOLR2,TRAM-4,2.6484647268898724,0.2389436553306633,0.960451064784517
AP003717.4,TRAM-4,3.221276734140725,0.132227922878427,0.960451064784517
RPS3,TRAM-4,2.233233407376617,0.3653846153846154,0.960451064784517
GDPD5,TRAM-4,3.0382618422539323,0.1629489400535049,0.960451064784517
MYO7A,TRAM-4,0.10723322332502737,0.7877301469471888,0.960451064784517
SYTL2,TRAM-4,1.4840014738112026,0.660627674545339,0.960451064784517
PRSS23,TRAM-4,-0.25789110255783415,0.8404842447029981,0.960451064784517
AP000787.1,TRAM-4,3.618599141345589,0.14063402157053678,0.960451064784517
SESN3,TRAM-4,3.0293708216362436,0.17744423201525383,0.960451064784517
BIRC3,TRAM-4,2.7183471278563984,0.2623277414123987,0.960451064784517
MMP7,TRAM-4,2.1673783193319656,0.6173810759065957,0.960451064784517
MMP10,TRAM-4,1.182591413278473,0.7939209619304751,0.960451064784517
MMP1,TRAM-4,-0.019210603965834752,0.5943583396393717,0.960451064784517
MMP12,TRAM-4,2.1673783193319656,0.59053632599274,0.960451064784517
SLC35F2,TRAM-4,0.9652345818393233,0.6769173188047828,0.960451064784517
POU2AF1,TRAM-4,1.078002512001273,0.8489542185262681,0.960451064784517
C11orf88,TRAM-4,1.5384199147841258,0.5157012744310987,0.960451064784517
LAYN,TRAM-4,1.4573483041368083,0.5641591413664847,0.960451064784517
BCO2,TRAM-4,1.5738165637492707,0.6833962750980682,0.960451064784517
NCAM1,TRAM-4,2.1154772174199357,0.4960615362954176,0.960451064784517
ZBTB16,TRAM-4,-0.012398287791883584,0.8791838472133096,0.9730863032642807
CADM1,TRAM-4,1.885714994069189,0.46819343101863475,0.960451064784517
APOA1,TRAM-4,1.2801079191927351,0.6169667038066502,0.960451064784517
FXYD2,TRAM-4,-0.22258888011538425,0.5417194716715851,0.960451064784517
IL10RA,TRAM-4,2.2662732647850325,0.2789536825757333,0.960451064784517
CD3E,TRAM-4,3.0231896273718895,0.4528027047798192,0.960451064784517
CD3D,TRAM-4,4.350241094322672,0.08384172594248394,0.960451064784517
CD3G,TRAM-4,5.408105481170284,0.04819061450657762,0.960451064784517
KMT2A,TRAM-4,2.8150566110881137,0.24615384615384622,0.960451064784517
TMEM25,TRAM-4,3.2100721497005797,0.2720723099856903,0.960451064784517
CXCR5,TRAM-4,2.3581104311940084,0.43508109246621307,0.960451064784517
BCL9L,TRAM-4,3.4454856904111817,0.1434308019636881,0.960451064784517
MCAM,TRAM-4,1.3714482307311608,0.5898244395060338,0.960451064784517
FEZ1,TRAM-4,2.265894059973034,0.4341618344749062,0.960451064784517
GSEC,TRAM-4,3.9783699840284577,0.1968820618468251,0.960451064784517
ETS1,TRAM-4,3.150362735063794,0.1579244898364367,0.960451064784517
IGSF9B,TRAM-4,0.7092206036833019,0.7494383054591964,0.960451064784517
JAM3,TRAM-4,3.4171827711104004,0.23163066931443987,0.960451064784517
